"","idiom_id","doc_id","doc_name","left_context","idiom_found","right_context","idiom_lemma","pos","pos_head","xml_id","with_verb","verb","amountofnouns","id","doc_type","doc_type_name","sentenceid","most_common_lemma","idiom_length_orig","idiom_length_this"
"18942",74,"WR-P-P-B-0000000145","Zussen"," En hij had de boel","in het honderd"," laten lopen . Amelia was","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,nom,zonder-n,basis)","VZ LID TW","p.1468.s.3.w.6 p.1468.s.3.w.7 p.1468.s.3.w.8",1,"lopen",0,18942,"WR-P-P-B","books","WR-P-P-B-0000000145-p.1468.s.3","in het honderd lopen",4,4
"19061",74,"WR-P-P-G-0000067145","Een systeem breken"," asielzoekers ( ama's ) volkomen","in het honderd"," loopt . Het gaat hier","in het honderd","VZ(init) LID(bep,stan,evon) N(soort,ev,basis,zijd,stan)","VZ LID N","p.5.s.1.w.25 p.5.s.1.w.26 p.5.s.1.w.27",1,"lopen",1,19061,"WR-P-P-G","newspapers","WR-P-P-G-0000067145-p.5.s.1","in het honderd lopen",4,4
"18973",74,"WR-P-P-H-0000076468","De worm zit in het systeem"," werkorganisatie en met name de","in het honderd"," gelopen invoering van zaterdagwerk .","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,nom,zonder-n,basis)","VZ LID TW","p.7.s.1.w.18 p.7.s.1.w.19 p.7.s.1.w.20",1,"lopen",0,18973,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000076468-p.7.s.1","in het honderd lopen",4,4
"18976",74,"WR-P-P-H-0000140576","de stand van het ondernemersland"," de internationale supply chain niet","in het honderd"," te laten lopen . Ik","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.20.s.20.w.22 p.20.s.20.w.23 p.20.s.20.w.24",1,"lopen",0,18976,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000140576-p.20.s.20","in het honderd lopen",4,4
"19005",74,"WR-P-P-H-0000037780","Tafelen"," een raskomiek die onverstoorbaar alles","in het honderd"," laat lopen . Zonder een","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,prenom,stan)","VZ LID TW","p.2.s.9.w.29 p.2.s.9.w.30 p.2.s.9.w.31",1,"lopen",0,19005,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000037780-p.2.s.9","in het honderd lopen",4,4
"18994",74,"WR-P-P-H-0000000265","Unspecified"," Kortom , de dingen lopen","in het honderd"," . Een vervelende bijkomstigheid staat","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.7.s.5.w.6 p.7.s.5.w.7 p.7.s.5.w.8",1,"lopen",0,18994,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000000265-p.7.s.5","in het honderd lopen",4,4
"19047",74,"WR-P-P-G-0000399525","Fietsfeestje loopt in het honderd na communicatiefout","Fietsfeestje loopt","in het honderd"," na communicatiefout Leuven / Hageland","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","head.1.s.1.w.3 head.1.s.1.w.4 head.1.s.1.w.5",1,"lopen",0,19047,"WR-P-P-G","newspapers","WR-P-P-G-0000399525-head.1.s.1","in het honderd lopen",4,4
"19123",74,"WR-P-P-G-0000211262","Verlaat de gevangenis zonder betalen"," monopoly . Het spel loopt","in het honderd"," , omdat iemand de kaart","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,prenom,stan)","VZ LID TW","p.8.s.2.w.4 p.8.s.2.w.5 p.8.s.2.w.6",1,"lopen",0,19123,"WR-P-P-G","newspapers","WR-P-P-G-0000211262-p.8.s.2","in het honderd lopen",4,4
"19154",74,"WS-U-E-A-0000284750","Spoorwegen"," rond het Leuvense is helemaal","in het honderd"," gelopen . Verschillende honderden mensen","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,nom,zonder-n,basis)","VZ LID TW","p.1.s.1.w.11 p.1.s.1.w.12 p.1.s.1.w.13",1,"lopen",0,19154,"WS-U-E-A","auto cues","WS-U-E-A-0000284750-p.1.s.1","in het honderd lopen",4,4
"19085",74,"WR-P-P-G-0000671643","""Ruzie als in een boerendorp''"," zijn gangetje en alles loopt","in het honderd"," . De voorbije strubbelingen laten","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.1.s.3.w.8 p.1.s.3.w.9 p.1.s.3.w.10",1,"lopen",0,19085,"WR-P-P-G","newspapers","WR-P-P-G-0000671643-p.1.s.3","in het honderd lopen",4,4
"18898",74,"WR-P-E-G-0000005069","Subtitles for Thuis 1521"," dat in Ter Smissen niks","in het honderd"," loopt . Nog altijd geen","in het honderd","VZ(init) LID(bep,stan,evon) N(soort,ev,basis,zijd,stan)","VZ LID N","p.30.s.1.w.15 p.30.s.1.w.16 p.30.s.1.w.17",1,"lopen",1,18898,"WR-P-E-G","subtitles","WR-P-E-G-0000005069-p.30.s.1","in het honderd lopen",4,4
"18935",74,"WR-P-P-G-0000009321","Obasanjo op herhaling in verkiezingsstrijd"," de miss-verkiezingen in zijn land","in het honderd"," dreigden te lopen vanwege de","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.7.s.3.w.8 p.7.s.3.w.9 p.7.s.3.w.10",1,"lopen",0,18935,"WR-P-P-G","newspapers","WR-P-P-G-0000009321-p.7.s.3","in het honderd lopen",4,4
"18991",74,"WR-P-P-H-0000075793","BIOLOGISCHE PRODUCTEN"," , loopt het hele systeem","in het honderd"," . "" Commercieel directeur Jos","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.3.s.6.w.14 p.3.s.6.w.15 p.3.s.6.w.16",1,"lopen",0,18991,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000075793-p.3.s.6","in het honderd lopen",4,4
"18943",74,"WR-P-P-B-0000000064","Het 'Circus Kruls'"," Zonder Kruls had de zaak","in het honderd"," kunnen lopen en daarom wilde","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.894.s.5.w.6 p.894.s.5.w.7 p.894.s.5.w.8",1,"lopen",0,18943,"WR-P-P-B","books","WR-P-P-B-0000000064-p.894.s.5","in het honderd lopen",4,4
"18996",74,"WR-P-P-H-0000127757","Richard Russo -- Mannen op de rand van het afvoerputje"," van een huwelijksfeest die totaal","in het honderd"," loopt . Als ik Russo","in het honderd","VZ(init) LID(bep,stan,evon) N(soort,ev,basis,zijd,stan)","VZ LID N","p.2.s.3.w.21 p.2.s.3.w.22 p.2.s.3.w.23",1,"lopen",1,18996,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000127757-p.2.s.3","in het honderd lopen",4,4
"18900",74,"WR-P-E-G-0000009373","Subtitles for Airline Classics 10"," Soms loopt door overmacht alles","in het honderd"," . De druk op de","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.37.s.1.w.6 p.37.s.1.w.7 p.37.s.1.w.8",1,"lopen",0,18900,"WR-P-E-G","subtitles","WR-P-E-G-0000009373-p.37.s.1","in het honderd lopen",4,4
"18995",74,"WR-P-P-H-0000103866","Fransen gaven slechte voorbeeld"," zit , loopt het gegarandeerd","in het honderd"," . Daarnaast is het belangrijk","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.5.s.3.w.10 p.5.s.3.w.11 p.5.s.3.w.12",1,"lopen",0,18995,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000103866-p.5.s.3","in het honderd lopen",4,4
"19081",74,"WR-P-P-G-0000251826","Postbodes vragen uitstel nieuwe bedelingsroutes"," Anders zal het hier zeker","in het honderd"," lopen. '' , zegt ACOD","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,prenom,stan)","VZ LID TW","p.2.s.2.w.6 p.2.s.2.w.7 p.2.s.2.w.8",1,"lopen",0,19081,"WR-P-P-G","newspapers","WR-P-P-G-0000251826-p.2.s.2","in het honderd lopen",4,4
"19091",74,"WR-P-P-G-0000663100","Chauffeurs De Lijn leggen werk neer uit protest tegen dienstregeling"," 1 september de eerste schooldag","in het honderd"," te doen lopen . ""","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.7.s.5.w.14 p.7.s.5.w.15 p.7.s.5.w.16",1,"lopen",0,19091,"WR-P-P-G","newspapers","WR-P-P-G-0000663100-p.7.s.5","in het honderd lopen",4,4
"19153",74,"WS-U-E-A-0000208159","Blizzard"," de Verenigde Staten loopt helemaal","in het honderd"," door aanhoudende sneeuwstormen . Duizenden","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.1.s.1.w.12 p.1.s.1.w.13 p.1.s.1.w.14",1,"lopen",0,19153,"WS-U-E-A","auto cues","WS-U-E-A-0000208159-p.1.s.1","in het honderd lopen",4,4
"19139",74,"WS-U-E-A-0000355372","elf uur"," en naar Leuven is vanavond","in het honderd"," gelopen , door een blikseminslag","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,nom,zonder-n,basis)","VZ LID TW","p.1.s.1.w.9 p.1.s.1.w.10 p.1.s.1.w.11",1,"lopen",0,19139,"WS-U-E-A","auto cues","WS-U-E-A-0000355372-p.1.s.1","in het honderd lopen",4,4
"19149",74,"WS-U-E-A-0000127980","DL K METRO"," Brusselse metro is vanmorgen helemaal","in het honderd"," gelopen . Er was geen","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,nom,zonder-n,basis)","VZ LID TW","p.1.s.1.w.10 p.1.s.1.w.11 p.1.s.1.w.12",1,"lopen",0,19149,"WS-U-E-A","auto cues","WS-U-E-A-0000127980-p.1.s.1","in het honderd lopen",4,4
"19009",74,"WR-P-P-I-0000000379","Goedkeuring van de notulen"," moeten zijn , lijkt alles","in het honderd"," te lopen . Dat is","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.765.s.1.w.20 p.765.s.1.w.21 p.765.s.1.w.22",1,"lopen",0,19009,"WR-P-P-I","policy documents","WR-P-P-I-0000000379-p.765.s.1","in het honderd lopen",4,4
"18913",74,"WR-P-E-A-0006202110","Resi en jan"," discipline , anders loopt het","in het honderd"," . En wonderwel gedijen de","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.2.s.5.w.13 p.2.s.5.w.14 p.2.s.5.w.15",1,"lopen",0,18913,"WR-P-E-A","discussion lists","WR-P-E-A-0006202110-p.2.s.5","in het honderd lopen",4,4
"18933",74,"WR-P-E-L-0000000584","Unspecified"," Alles in de Randstad loopt","in het 100"," . Is dit nou een","in het 100","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","text.1.event.2373.s.1.w.6 text.1.event.2373.s.1.w.7 text.1.event.2373.s.1.w.8",1,"lopen",0,18933,"WR-P-E-L","tweets","WR-P-E-L-0000000584-text.1.event.2373.s.1","in het honderd lopen",4,3
"18939",74,"WR-P-E-C-0000017822","De wereldwonderen van Wentelteefje (30)"," veel op een dag die","in het honderd"," loopt ! De oudste dochter","in het honderd","VZ(init) LID(bep,stan,evon) N(soort,ev,basis,zijd,stan)","VZ LID N","p.2.s.2.w.10 p.2.s.2.w.11 p.2.s.2.w.12",1,"lopen",1,18939,"WR-P-E-C","e-magazines","WR-P-E-C-0000017822-p.2.s.2","in het honderd lopen",4,4
"18968",74,"WR-P-P-H-0000175219","Familie als vogellijm"," maar in de kern alles","in het honderd"," laat lopen . Het geheim","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,prenom,stan)","VZ LID TW","p.5.s.2.w.35 p.5.s.2.w.36 p.5.s.2.w.37",1,"lopen",0,18968,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000175219-p.5.s.2","in het honderd lopen",4,4
"18954",74,"WR-P-P-H-0000150637","Gesloten kist"," het midden "" en ""","in het honderd"," laten lopen "" . Het","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,nom,zonder-n,basis)","VZ LID TW","p.15.s.1.w.29 p.15.s.1.w.30 p.15.s.1.w.31",1,"lopen",0,18954,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000150637-p.15.s.1","in het honderd lopen",4,4
"19019",74,"WR-P-P-G-0000405709","Actie tegen mogelijke treinstaking"," dit jaar dreigt het vervoer","in het honderd"," te lopen . Wij kunnen","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.2.s.8.w.7 p.2.s.8.w.8 p.2.s.8.w.9",1,"lopen",0,19019,"WR-P-P-G","newspapers","WR-P-P-G-0000405709-p.2.s.8","in het honderd lopen",4,4
"19127",74,"WR-P-P-H-0000122110","Een eitje op de weg"," werk , de goederenbevoorrading loopt","in het honderd"," en door de uitstoot van","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,prenom,stan)","VZ LID TW","p.2.s.3.w.15 p.2.s.3.w.16 p.2.s.3.w.17",1,"lopen",0,19127,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000122110-p.2.s.3","in het honderd lopen",4,4
"18934",74,"WR-P-E-L-0000000035","Unspecified"," , anders lopen mijn cronjobs","in het honderd"," ... Shiiiiit ... Morgen open","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,prenom,stan)","VZ LID TW","text.1.event.3166.s.2.w.16 text.1.event.3166.s.2.w.17 text.1.event.3166.s.2.w.18",1,"lopen",0,18934,"WR-P-E-L","tweets","WR-P-E-L-0000000035-text.1.event.3166.s.2","in het honderd lopen",4,4
"19012",74,"WR-P-P-G-0000227691","Onwillige bejaarden stelen de show"," doet alles om de repetities","in het honderd"," te doen lopen , met","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.9.s.4.w.7 p.9.s.4.w.8 p.9.s.4.w.9",1,"lopen",0,19012,"WR-P-P-G","newspapers","WR-P-P-G-0000227691-p.9.s.4","in het honderd lopen",4,4
"18925",74,"WR-P-E-G-0000002842","Subtitles for Thuis 1040"," . Zonder Simonne loopt het","in het honderd"," . Amai . Dat zou","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.80.s.1.w.5 p.80.s.1.w.6 p.80.s.1.w.7",1,"lopen",0,18925,"WR-P-E-G","subtitles","WR-P-E-G-0000002842-p.80.s.1","in het honderd lopen",4,4
"19001",74,"WR-P-P-H-0000057733","Gekneld tussen oud en nieuw"," klus , want alles kan","in het honderd"," lopen . Omdat de huisvrouw","in het honderd","VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan)","VZ LID N","p.4.s.17.w.8 p.4.s.17.w.9 p.4.s.17.w.10",1,"lopen",1,19001,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000057733-p.4.s.17","in het honderd lopen",4,4
"18981",74,"WR-P-P-H-0000096116","Okey-dokey, artichokey"," anderen haar plannen niet meer","in het honderd"," doen lopen . VOLWASSEN GEBOREN","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,nom,zonder-n,basis)","VZ LID TW","p.15.s.6.w.20 p.15.s.6.w.21 p.15.s.6.w.22",1,"lopen",0,18981,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000096116-p.15.s.6","in het honderd lopen",4,4
"19105",74,"WR-P-P-G-0000240765","Elitair is geen scheld woord"," vrees dat bij mij alles","in het honderd"," zou lopen . Maar er","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,prenom,stan)","VZ LID TW","p.27.s.3.w.7 p.27.s.3.w.8 p.27.s.3.w.9",1,"lopen",0,19105,"WR-P-P-G","newspapers","WR-P-P-G-0000240765-p.27.s.3","in het honderd lopen",4,4
"19077",74,"WR-P-P-G-0000475487","Ongelukkige vakbondsman"," lichten en het verkeer loopt","in het honderd"," ( LBA ) ","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.1.s.6.w.15 p.1.s.6.w.16 p.1.s.6.w.17",1,"lopen",0,19077,"WR-P-P-G","newspapers","WR-P-P-G-0000475487-p.1.s.6","in het honderd lopen",4,4
"18984",74,"WR-P-P-H-0000044073","IP zet druk op de lijn"," wordt gestuurd , loopt het","in het honderd"," . "" De Europese Commissie","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.3.s.7.w.28 p.3.s.7.w.29 p.3.s.7.w.30",1,"lopen",0,18984,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000044073-p.3.s.7","in het honderd lopen",4,4
"19112",74,"WR-P-P-G-0000064901","Nederlanders moeten meer kinderen krijgen"," volgt , dan loopt het","in het honderd"," . En dat is nu","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.8.s.4.w.11 p.8.s.4.w.12 p.8.s.4.w.13",1,"lopen",0,19112,"WR-P-P-G","newspapers","WR-P-P-G-0000064901-p.8.s.4","in het honderd lopen",4,4
"19137",74,"WS-U-E-A-0000374640","Hoofdpunten","Hoofdpunten De ochtendspits loopt opnieuw","in het honderd"," door de sneeuw . Er","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.1.s.1.w.5 p.1.s.1.w.6 p.1.s.1.w.7",1,"lopen",0,19137,"WS-U-E-A","auto cues","WS-U-E-A-0000374640-p.1.s.1","in het honderd lopen",4,4
"19095",74,"WR-P-P-G-0000176824","NMBS is het spoor bijster"," vertrek vier jaar geleden ""","in het honderd"," loopt "" . Vlaams minister-president","in het honderd","VZ(init) LID(bep,stan,evon) N(soort,ev,basis,zijd,stan)","VZ LID N","p.4.s.4.w.13 p.4.s.4.w.14 p.4.s.4.w.15",1,"lopen",1,19095,"WR-P-P-G","newspapers","WR-P-P-G-0000176824-p.4.s.4","in het honderd lopen",4,4
"19144",74,"WS-U-E-A-0000261047","Hoofdpunten"," de Olympische vlam in Parijs","in het honderd"," gelopen djingel ","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,nom,zonder-n,basis)","VZ LID TW","p.1.s.1.w.57 p.1.s.1.w.58 p.1.s.1.w.59",1,"lopen",0,19144,"WS-U-E-A","auto cues","WS-U-E-A-0000261047-p.1.s.1","in het honderd lopen",4,4
"18957",74,"WR-P-P-H-0000083643","Ciao Oliviero!"," . Anders loopt alles onverbiddelijk","in het honderd"," . Ik respecteer studenten door","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.22.s.3.w.5 p.22.s.3.w.6 p.22.s.3.w.7",1,"lopen",0,18957,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000083643-p.22.s.3","in het honderd lopen",4,4
"19126",74,"WR-P-P-K-0000000034","Hoofdstuk 5: Voorbereiding en uitzending van Dutchbat"," niet dat het hele voorbereidingsproces","in het honderd"," was gelopen . Al vóór","in het honderd","VZ(init) LID(bep,stan,evon) TW(hoofd,vrij)","VZ LID TW","p.46.s.1.w.8 p.46.s.1.w.9 p.46.s.1.w.10",1,"lopen",0,19126,"WR-P-P-K","reports","WR-P-P-K-0000000034-p.46.s.1","in het honderd lopen",4,4
"23882",145,"WR-P-E-G-0000004669","Subtitles for Kapitein Zeppos I (2) - De Pukke"," voor . Ik loop de","zolen van m'n schoenen"," . Je bent al een","zool van mijn schoen","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,1,ev,prenom,zonder,agr) N(soort,mv,basis)","N VZ VNW N","p.81.s.1.w.4 p.81.s.1.w.5 p.81.s.1.w.6 p.81.s.1.w.7",1,"lopen",2,23882,"WR-P-E-G","subtitles","WR-P-E-G-0000004669-p.81.s.1","zolen van zijn schoenen lopen",5,5
"23883",145,"WR-P-E-G-0000003959","Subtitles for Thuis 1408"," . Terwijl hij zich de","zolen van z'n schoenen"," loopt voor jou . Verhuizen","zool van zijn schoen","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,mv,basis)","N VZ VNW N","p.105.s.1.w.5 p.105.s.1.w.6 p.105.s.1.w.7 p.105.s.1.w.8",1,"lopen",2,23883,"WR-P-E-G","subtitles","WR-P-E-G-0000003959-p.105.s.1","zolen van zijn schoenen lopen",5,5
"23884",145,"WR-P-P-G-0000244262","Wie bang is, krijgt slaag"," premier dat hij er de","zolen van zijn schoenen"," voor heeft gelopen . Het","zool van zijn schoen","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,mv,basis)","N VZ VNW N","p.33.s.4.w.11 p.33.s.4.w.12 p.33.s.4.w.13 p.33.s.4.w.14",1,"lopen",2,23884,"WR-P-P-G","newspapers","WR-P-P-G-0000244262-p.33.s.4","zolen van zijn schoenen lopen",5,5
"31916",172,"WR-P-P-G-0000226042","Anatomievan een afscheidingsbeweging"," uit elkaar en ik doe","het in mijn broek"," . Tegenover mij spreidt hij","het in mijn broek","VNW(pers,pron,stan,red,3,ev,onz) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VNW VZ VNW N","p.8.s.5.w.16 p.8.s.5.w.17 p.8.s.5.w.18 p.8.s.5.w.19",1,"doen",1,31916,"WR-P-P-G","newspapers","WR-P-P-G-0000226042-p.8.s.5","het in hun broek doen",5,5
"31892",172,"WR-P-P-H-0000044626","cd van de week"," ... Bref : waar multinationals","het in hun broek"," doen , nemen independents het","het in hun broek","VNW(pers,pron,stan,red,3,ev,onz) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VNW VZ VNW N","p.2.s.4.w.12 p.2.s.4.w.13 p.2.s.4.w.14 p.2.s.4.w.15",1,"doen",1,31892,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000044626-p.2.s.4","het in hun broek doen",5,5
"31877",172,"WR-P-P-B-0000000209","Blinde woede"," de dode zus dat ie","het in z'n broek"," doet en ons binnenlaat .","het in zijn broek","VNW(pers,pron,stan,red,3,ev,onz) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VNW VZ VNW N","p.3293.s.1.w.18 p.3293.s.1.w.19 p.3293.s.1.w.20 p.3293.s.1.w.21",1,"doen",1,31877,"WR-P-P-B","books","WR-P-P-B-0000000209-p.3293.s.1","het in hun broek doen",5,5
"31910",172,"WR-P-P-G-0000118565","We denken vanuit ons lijf"," gewoontjes te zeggen dat je","het in je broek"," deed van angst , maar","het in je broek","VNW(pers,pron,stan,red,3,ev,onz) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VNW VZ VNW N","p.8.s.1.w.13 p.8.s.1.w.14 p.8.s.1.w.15 p.8.s.1.w.16",1,"doen",1,31910,"WR-P-P-G","newspapers","WR-P-P-G-0000118565-p.8.s.1","het in hun broek doen",5,5
"31900",172,"WR-P-P-H-0000113561","Van nazibestrijder over raketwerper tot hangjongere"," well . ' Kingsley doet","het in zijn broek"," en verbeeldt daarmee mooi de","het in zijn broek","VNW(pers,pron,stan,red,3,ev,onz) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","VNW VZ VNW N","p.9.s.5.w.3 p.9.s.5.w.4 p.9.s.5.w.5 p.9.s.5.w.6",1,"doen",1,31900,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000113561-p.9.s.5","het in hun broek doen",5,5
